repo,commit_hash,files_changed,lines_added,lines_deleted,total_changes
flask,9c0e110e233f67f1853a4ab8e0521ed4ff8afa9a,1,30,15,45
flask,b6a8f75c70a0aa72d907a37840213b84f3595f6c,1,16,0,16
flask,4025e27b5714736657f0ac9548170e0ad285c53a,1,16,0,16
flask,b34c7174e75db5ab43ff3d76a1c7027126e8c9b3,3,21,15,36
flask,0b4296ff1740978e8451602a9719cc5fbfb39606,1,1,1,2
flask,8080ead523740bbd79308c4524ec680d10db44eb,1,2,0,2
flask,8fa3ed13bf362a71f942ed3d37efbdbdd5731375,1,1,1,2
flask,8cdd01ea5da2f92c0108803618b168e128084858,1,2,0,2
flask,79fc8e5c31cce79db0a2dbab9b9a3a46885cc450,1,1,2,3
flask,7cc71cccecace63145d83b01eadf8a95c81ad3aa,1,1,2,3
flask,99c56eaafa05a34857623d5318c5bccbd634adff,3,27,10,37
flask,b51ab3ff2c4af7e592e649e0e97657154b79c11f,3,27,10,37
flask,d22491a3fbf2c1926ebc3d6919e228ed903d0670,1,1,1,2
flask,4ce44340d41f138b80db3bd1027e3ef76b604c01,1,1,1,2
flask,1955d6aace25b1a85d47cbbb53f91c4ebe609a75,1,30,15,45
flask,54869a001702408cfbd3ad2054d3167e3271ef8e,1,1,1,2
flask,c853d11fc508d46df3c59aa5edf6d2389a7da8b7,1,1,1,2
flask,027aeecf26716bff4efcaa7b007e61f2c577a81a,1,3,3,6
flask,9d0bc52329d8d6e8a725641141cb2242d6238945,1,3,3,6
flask,401d7f9bb2514eb45ff98b2ac7c04952f5eaa678,2,4,4,8
flask,a913b4dafd1d85cfa1d8bafeea5417748de8d487,2,4,4,8
flask,cae037812b40e7df40fe6948a01cca8fa6fd7bfd,1,1,1,2
flask,07b9ff6e77d169429e198174186b72ce96a62d69,1,1,1,2
flask,03036533f021c83205be4ba5c826a33322dc4d78,1,1,4,5
flask,be8e0fcf102e3dad74f72a0a890130da42fcb8b5,1,1,4,5
flask,a35a97e49daa500a6f2fc871da3bd5f658741689,1,7,1,8
flask,1c2a2cd0014693f1e1f894e498c2dc50dbb44f66,1,7,1,8
flask,8c9df3f4eb593cd4755b882d8f412a13ad97429a,1,7,1,8
flask,72011908b530e53761694cfd60a7d4426d96143d,1,4,1,5
flask,335dcf8ec4da820879682b97c1166e0f44162560,1,4,3,7
flask,725f391399ffd4a59512d3933a78ceac715ba1a1,1,2,0,2
flask,676efcc21ae6d9ba16eccb53ee80394a90a377c2,1,7,1,8
flask,9bee619320d31dbef3a63dc9a6d4b891d0984fb7,4,32,5,37
flask,939c77a39ada26395c033d9f84923b02cef2ae56,2,7,1,8
flask,dfd3619d6f8796d48fc4e32f819cec9e8aa59156,1,1,1,2
flask,4dc3ba528147822fc38efc03c5f11dfeaa7c8d13,1,10,2,12
flask,ad09134c8e124d8e53171b2cf6bd75b8f2819188,1,4,0,4
flask,b4e092600dc2cfd5326a373b4b9fd757a5d8a61a,1,4,0,4
flask,a6a6810d563949303bb820cdb83c63714bf98bcd,2,12,3,15
flask,b21b4d1608f5d83d7d6f503672f7eff46ed28f95,2,8,3,11
flask,f7a3bdc6db7aefeeb974c0b9800bbe64d152f842,2,5,1,6
flask,35afec3f5ac1690e6599dd84ecdfdac3f9eb416d,0,0,0,0
flask,3fd7abec3c8c4a32da9579d0824b10d5ba0add83,1,2,2,4
flask,5a75da5471f47b4e7fa96bf41290b3d9a6d1a818,1,1,1,2
flask,0be95569bac33dc120c7e228f6fc846237cdad29,1,1,1,2
flask,a6750079f87bf07b7bb061bd26a1d4be7448356e,1,1,1,2
flask,c26a50b3b7cbac701d9475a6762581ee53dc1696,1,2,0,2
flask,9b6845f4362139c29483460f946ebe5de4c4db23,1,2,0,2
flask,639a2a1ea402b0c6ba1c6a9b857cd0a33bc34f61,1,2,0,2
flask,1fa9185c7e82ecc43b99d797af5584133458008d,12,154,38,192
flask,4f155fb647bb9c5b7a17b13d2266522d97919229,1,6,0,6
flask,c9ab9ef5db0bfdec4eb3d819be6d10a365dd6ca6,1,1,1,2
flask,a15795c99e24c50e2dc85393a8904f3093742646,1,1,1,2
flask,7567cc0d92563f514ece89a32dc81a4b5630f4b0,1,19,2,21
flask,6e1e3e03ca188a4d9b3aef493e572157c8ae2313,1,6,4,10
flask,81bde0db4b2a4ad97d88d36f3adcdfe7e04e3c25,1,6,0,6
flask,e8fd06a0a7611e4ac46a26cab79d3f16d2d72884,1,1,1,2
flask,5beb3be536cc743962de6cd2bd95a6e036d11f52,1,1,1,2
flask,b147d42a275272e1e0c968b0f6c619030d95871a,1,8,0,8
flask,73bf519dad9932b7d9d34206cdb5cc0218109c6c,1,1,1,2
flask,f13870731c100d3ed7daa5d96a75b697973def77,1,1,1,2
flask,6b2127b1e0ef474aed91a25492e18a361ad7f364,1,4,2,6
flask,104808b480aa33ed4df47a9ff0c202d9e11b1306,1,4,2,6
flask,6f84cf4e4b4ab71d950db28d1b0776e07a8726e1,4,50,4,54
flask,5965cb7e1cfcaa329d811d133af373deb8090ec3,4,50,7,57
flask,bac5d6b9f458c7876163add793bdc53c2f8f413e,1,4,1,5
flask,4c8ec8f555af8aeba5a48c3c4cd9cc39c74dce8f,2,27,8,35
flask,b573a86977161b93152dddb5bfc43195335b3c59,2,27,8,35
flask,27d56c1df5fc977e17806b466dc74dfa9a98689b,2,16,13,29
flask,4d0cdf95e616d09b9cab0cc35c11b1d3ba1a109e,2,16,13,29
flask,5239458f28c5e3057f9987ceb2e6d33b9d9532d3,1,1,1,2
flask,d4fb9d564e4c0afe978e5953b58dfc6ce0fd08fb,1,1,1,2
flask,9b6878af5a31583c9ed177f4c63789a66acd89c7,1,1,1,2
flask,3666a584fd24dc14585648f215a82ce1e8b71baa,1,1,1,2
flask,9394c389bf02af8bb3dde20fb6363992a885690f,1,1,1,2
flask,32e813f728ca5d8ac662231d8fb1aceafcd85412,1,12,1,13
flask,5d00869aa57ed50f4f10953efbc0f2b3a5fd3905,1,12,3,15
flask,ea316d232a00d6c66a48a13bf36bcb9885326a55,1,1,1,2
flask,78b56dbf2cc5834eb66ae7634241eaf9da99b04b,1,0,1,1
flask,a22d143f96ee3c7d14887e871b34a84683835a3f,1,1,0,1
flask,ad1ce2721b4af0a48cfba6d5f22324d93d7db036,1,1,1,2
flask,4d4294e94e67f97101c7da39d1092ca9a6fd9e12,1,5,1,6
flask,f7ac3a7620dfcccec98a6836bc43b1704f289ba2,3,11,1,12
flask,6663bf1f7d5a43633e6434a5dd8ea8f8eccdd616,3,5,1,6
flask,a2536e1bdb2e42656325a57d727da4b666e6390d,1,2,0,2
flask,3f81582d5dc75537dcedfd5f9b6dd36715a12d91,1,1,0,1
flask,8ceff653c58b7fb038b31ae96cc96fcad3999020,1,1,0,1
flask,08ef4d03d869cd6d51faf8e37349070b7507f175,1,1,0,1
flask,9ed0d068ca8c842dc8fd886aaca298029ce1b9fd,1,6,0,6
flask,ba33500b82abb1d8156db56b4dc9fb7616eae18d,1,6,0,6
flask,0997e7c8d16c0cb0cb2a0fec72d56f45bc64d709,1,0,1,1
flask,0f3b9d731bf44396d283fd46ddcc70e467a3f0f7,1,1,0,1
flask,fafb827a461df2c32f752d3ac2e3cdb83fb3deaf,1,1,1,2
flask,732c5b0509a8138a504d48a8c5e0be493f1ed603,1,1,0,1
flask,987b0098d85aeef8493f3a6d779b11fed5660ca4,1,0,1,1
flask,d60f213fdbcf7fe0648a80fe6c23683377fd7c44,1,1,1,2
flask,79d3ff9baa5bb1cb1fab98e27b31cb51c8c0cadf,1,1,1,2
flask,46a71071ed4982b02d0e49818a678dc2744c1b23,1,1,1,2
flask,9d0b163362027e9c5c79968a39ce532dd5917f8b,2,5,3,8
flask,291f3c338c4d302dbde01ab9153a7817e5a780f5,1,1,1,2
flask,36e68a439a073e927b1801704fc7921be58262e1,1,3,1,4
flask,216151c8a3c02e805fe5d1824708253f7e01e77f,3,17,1,18
flask,23047a71fd7da13be7b545f30807f38f4d9ecb25,1,1,1,2
flask,1a9e58e8c97c47c969736d46410f724f4e834f54,1,1,1,2
flask,63deee0a8b0963f1657e2d327773d65632a387d3,2,51,33,84
flask,062745b23f7abaafb144e3d94b6fbdf8ccc456b9,1,7,0,7
flask,5c8110de25f08bf20e9fda6611403dc5c59ec849,1,7,5,12
flask,10a77a54309876a6aba2e3303d291498c0a9318c,1,5,0,5
flask,22992a0d533f7f68e9fa1845c86dae230d8ff9ba,1,1,1,2
flask,2ede0b8ba944fbd8b7c2478f100dd117c85975a0,2,12,1,13
flask,4137aecca9c4add694146502cd3e6e5fc945f6dd,1,1,0,1
flask,44dc32243e486364ebffde6afc8583c68ea874c0,1,1,0,1
flask,4df5f829142bb7a4c7a1e4115df35ecd44c54ad2,1,1,1,2
flask,7df3524bb9f2683555186d0890c24576c1505766,1,1,1,2
flask,d0214c9b4cdbcce196c3e6592411da2b71ccdfb2,1,1,1,2
flask,0123e65787308afadce41d00f95a2b61755f3504,1,1,0,1
flask,86a9177f4b5b337ab27af6e50089bd745f73ec4e,1,1,0,1
flask,64ac1b0d367932331cb2fd373565d15f8ead1aeb,1,1,4,5
flask,b7f6ff4f0b74076f21fa01013e7fb6e6194f578d,1,4,1,5
flask,93698b509bc84754ce612b1def46dd0766739609,1,18,0,18
flask,324b4ea2559f42ca710061bcf6c85960a1f2d2a9,2,21,5,26
flask,eaedb9320c7aad581daa05f1510b64393c082dbb,1,1,1,2
flask,fc6a1d9354124690e632323d46ee35c3b8c9c8d2,2,20,4,24
flask,16549370fd0d47285e3bedd2ee47fca7c80b59e7,1,155,149,304
flask,e102e5cb3328e6a13aa8c1a1a492c54c4f6d7aba,2,11,6,17
flask,80a9e0edf6208b3c1c9bc28bfb1a5f04b1f59e1d,2,7,5,12
flask,be46acb87190ad9b59281d4f73e5b1940c79c236,2,8,1,9
flask,84efe4de773ca564cf4a2aecb31cf01779906354,1,8,8,16
flask,0ff3f722c1c22399d3c755090901fe0250ca9b50,26,164,659,823
flask,679bf0014f298a1ab8f989989fa430f69d9e28c0,26,164,659,823
flask,5fba092c22bee738ad2818d587d75ae17be882d1,25,190,590,780
flask,49a38ed9995c5fa8fd07fde732845cbc08e890b0,25,190,590,780
flask,8f5168cb31a34c54c9a751cb386b8615e03fb148,1,6,3,9
flask,3a0ea726bd45280de3eb3042784613a676f68200,2,12,11,23
flask,1e84c67beb3825564a581d76de0fcc69d57570cf,5,10,8,18
flask,746b91dfced525651c9b71a3bd075a78d2b9262f,21,341,13,354
flask,fce1885f7614c60c7cd8e4a4eadc5b99fe036264,21,341,13,354
flask,b354c37e57d1c27bbc929e2103570b4439a913ed,1,10,14,24
flask,b178e89e4456e777b1a7ac6d7199052d0dfdbbbe,3,67,23,90
flask,0e1e9a04aaf29ab78f721cfc79ac2a691f6e3929,3,67,23,90
flask,aab4c8c7452ba198c6096face53ac2b7cc6460b8,1,9,9,18
flask,18c9db47940c1195809a0c82fcb85601c3f4df46,1,9,9,18
flask,d8bf589d4835ab03daee3101a91c80ee648e72b6,6,65,5,70
flask,1ed756a5238f38163cd04b152975a7d4ea945c7e,6,65,5,70
flask,465b48ed4e4af52493df1febe4687f53032a5e0a,4,82,26,108
flask,ab4142215d836b0298fc47fa1e4b75408b9c37a0,4,82,26,108
flask,0cbe698958f81efe202e71ac07446b87ad694789,3,30,6,36
flask,171eb28c950969260863cacefa2f08d1590ce839,3,30,6,36
flask,8c0d8c1c147a2534c8ed60f7dc62080371126c18,1,6,0,6
flask,2f9be68a81346f7fb3e6f892e0debd2fbc36f2bf,1,6,0,6
flask,abba4b2a74634bc33a85cf5d512de473f0a3bfaf,1,17,9,26
flask,46dc14664f8214c2201621e43b660fb4b78217ad,1,17,9,26
flask,c3e2ff2afa223dbe9a780345af06a57b37bbb28f,104,3341,2238,5579
flask,c3dd7b8e4c9e322c413f4a49e5d15aceafd17c2d,104,3341,2238,5579
flask,16d83d6bb413bec09a656a659b98d897e7abcc81,7,542,375,917
flask,2411707492d59eff68a3cf6d306eed91fceb6344,7,542,375,917
flask,47a00864c35f3266fa098744c65496bec601977b,1,5,0,5
flask,08e61ea200d04326f8f40a3130ef613f84cd854d,1,5,0,5
flask,cc51ace823d4e1ca2d3178aba0bbb742fe6049a5,1,3,2,5
flask,a2ea18693c763c3d61ddf74cdb20fd015d193bd1,1,1,1,2
flask,095d36a88473dce2974de38e697c5abe6fa33a36,1,1,0,1
flask,f739149456ba3348af2513aea1fdc6c46c258abe,1,1,0,1
flask,d72612d11e4f4e5d682c8986acb42ae5e8e97e4a,3,41,128,169
flask,4462cc57c8fab7967fd26a94f9f3f1417dffa2b4,3,41,128,169
flask,cc6c618f4d8a0ba4bc648f5a6ec226df4f8b7529,2,2,2,4
flask,5f42989ce31e90b8de9d733109c7e285de8237c7,2,2,2,4
flask,624895620aa253c076bc021b520e91d20b51d7c9,1,7,6,13
flask,b0c1da1e7ee66084b429a413541e179299de31a2,1,13,14,27
flask,303a3d24a6491f61599f2412388267dc4c677cc9,1,13,14,27
flask,b16592aba0e9c60c9b3329c884bd9236a35168c0,3,20,2,22
flask,401423df063e82bdac25c5b94ed4edc33e05de5e,3,20,4,24
flask,0887245bfde8e5d65cc3d807dc574a0a07511eb4,1,2,0,2
flask,f808c20139649b747f604492bc33b61a7dd3e13a,5,82,25,107
flask,82f0d120deb9ea52237d95a14a4a619b01d06f80,4,56,44,100
flask,8cec2010c0564bbd6e1f9cd8881404f70178247f,4,52,7,59
flask,4a7db6647407de076daf31f1dd766388128f9a3d,6,140,12,152
flask,cf5525f98a2a9a15f6bb93b050dfd43f2bd90d97,6,140,12,152
flask,79f34f1769477d9909e4fe0830c48b04208c50fc,1,2,2,4
flask,575021c07be6b168ca4c3664ea484248c9ffe960,1,2,2,4
flask,4309c7c6ea51e5797604c43ba858e5ebe1fb1674,67,486,705,1191
flask,a9a078c93f412094492ea547492d697ff48ee0cd,1,9,0,9
flask,310fbfcf64f40f237068fddbbbe45315f9935eca,52,167,52,219
flask,9bf5c3b3a3bdc3f2f2dcca2b5747378470d0d354,16,310,653,963
flask,f9c6f389ac71b1354a07925785ea4738bf5ba496,4,29,32,61
flask,af32ea0b9449a2f4aeb858f546cdfea7254342fb,4,29,32,61
flask,8c2c802f19cf220d6e177414d315dcc6be6ac759,2,50,0,50
flask,ae30fe7de00e2afa1835062a26f2c2f3f4e42e4b,2,50,0,50
flask,94aaa2457927c59d4df2a616d24f640ee8454966,1,13,3,16
flask,7fb2ddcaf613438820a4c095ba9c972e41fc154b,1,13,3,16
flask,72115ec84b06688132eba5c88dc9c4eb9c6edff4,1,3,0,3
flask,8bddd3bf4da669717acea4fa71cdccc433090570,1,3,0,3
flask,03a2996bb89a0f35f82beb389788539ceb58ba46,2,36,0,36
flask,2cba0d77eef983b605bf2f5c85a9d02fe212eda0,1,27,10,37
flask,83b5625f0c1842a7837bc3326319a64b02a45e44,1,3,3,6
flask,8a1f3626c5b21191fd02cc4eb72cb3ff62d240e3,1,11,11,22
flask,213afec771a92e20516e5ea468bdd2186915f186,4,788,791,1579
flask,e21abd9da5fa755d3af96091ab3a181b7d6498b5,6,67,7,74
flask,0570393bc471d72eca128ded5edc868f13a87b0a,1,3,3,6
flask,382b13581ed44e0bc740968353bb5a25945bafdf,4,32,29,61
flask,8ff0cef6b9ecee2c0bc31774b33cb88632dc79db,3,159,8,167
flask,2beedabaafb16f2ba255c54c0875beb0d43664fd,3,159,8,167
flask,db5735c3ceaa04e9d9d05d942686bd6e369d0f34,1,1,1,2
flask,a1d9ebe4abebdb824aa9a397b001de5f9130e7a3,5,61,4,65
flask,22708b048d224a5590fa28d86ca02bac52294f90,1,1,1,2
flask,a9646716d25c1705cfa33561d41482ba0e1c06d4,1,1,1,2
flask,c3a997864efc0dfa725f21248ba0fc21a9682faa,7,129,83,212
flask,87c2e121e0bf32f5234eabbf4773a82f9d5523d2,7,129,83,212
flask,2949306b7bc44e3f74e42e8277dfe13475b350eb,2,43,18,61
flask,8bdf820e9b9c166883ef9717e127ba46ebe43cae,2,43,18,61
flask,f2cf4d04494cd9d57da6be05debc0967888dd927,2,58,39,97
flask,3738f7ff99661fa0319ebe2d8228ad8c479fb46a,2,58,39,97
flask,2433522d2967b8a5e46f16de587a8fac5088a47c,10,154,74,228
flask,60eecb547d8af9916c55163c7356999ca2d5ffb9,4,4,5,9
flask,22e072379b9fcffd229cdd239dd3ff5ed4eed571,2,3,16,19
flask,eebc0edfddba9687f82f4868f85714c0c7bb3d84,3,41,18,59
flask,333865ea34acefbca565170881ff403fd7840d57,1,10,2,12
flask,ffca68fc86718b133668f341ddd8c2635d7e29ec,1,8,16,24
flask,40745bb338c45498ca19010175f341332ab2eefb,2,10,2,12
flask,06f96df67e291caeaeb09ad296aa368c80cc1a58,2,10,2,12
flask,26f413e1e55d3b57fa164114b39f6cf74669591a,2,47,27,74
flask,54f3d2131d2abd633288b4810eb95ba40b0a7956,3,39,29,68
flask,0a339545551b5303fb2750e6e5b0e72acbea60d4,2,47,27,74
flask,c11fe5d00702622f8c31fd72ee1a249c175a0b57,3,39,28,67
flask,c2bac6de8c51b4ad687f04d5794ce9c6afdf38d8,1,10,8,18
flask,3012d20a3f24c8c8afa4be754d6f198506f72286,1,3,5,8
flask,2bec58fd6e8c26b6484bf7d5b89814744ae5cfcf,1,1,1,2
flask,f7983ae96a5da9c7763ebd65947fb6032e2df36c,1,1,1,2
flask,94fd3edf3185ea20f1b3af62c247e031cd8136dd,1,10,8,18
flask,eab030f9f5f8f488362fd359a82e000991a1e7d5,1,8,3,11
flask,411b08ff8bcd30aca15f2dc0be5f633879c633db,1,8,3,11
flask,e296a67a08810d2395e8baa2c1b82ce5508fe808,1,20,0,20
flask,a43a439c7a839edc8c5ac7062acb694eceb99e55,1,2,3,5
flask,05e3840cc2a3ac6233edacc75fb38ff866d6bcbd,8,11,51,62
flask,28d0f66c1f5a6a9d3f0c229822e917d115fa5aea,8,11,51,62
flask,b786585b8f5302d707a66fd306f0c79946b408f0,1,2,2,4
flask,1cdfe0e5e9c1eabfc3038dd2e4b79d768c6e1ed8,1,2,2,4
flask,27a7171d42c878d5d9094c0117466e862ff91000,1,8,1,9
flask,604cc758fb6601782745572452715fc295dda011,1,5,5,10
flask,33fa58094701d5b1edbf13ddfe7c93b4c5821b63,1,2,1,3
flask,db56e3866685bdd43ac57e5bade696dba56ee707,1,1,1,2
flask,e30c39fe78cb8d3fe8379f032b66f7719b2e99c5,1,6,0,6
flask,58ea360d431d7d2d430d08d89a75dd70946fb263,1,1,1,2
flask,4c9bf6e4b512fe6090e04ad1c690ec2652b36f0b,1,1,1,2
flask,8a5e389da06f7bb7cf5a364edbc47f0e6e7d1771,1,1,1,2
flask,4556ab2e06c73920ca3e748bbbb5505ea9f6deea,1,1,1,2
flask,2d2c0169d47a5345dada2c96b4a445c570f7c112,1,1,1,2
flask,d08d96acbcabcde23307ed060f71f95ba9cb7b8d,1,2,2,4
flask,5892a6f2c5aefeb54598a824c9775b487999ba90,1,0,0,0
flask,601cd90fdbb76f972442f3841a2f4d25e5d6f200,2,3,4,7
flask,9520fbdcb21a43e3c30225c6643e7dd2d4c4a692,4,49,49,98
flask,602c771327961ec28051b8fb60ba70e2091df565,1,2,3,5
flask,d6df70de809a51a4e1cfbb58f486e8d97a2eb439,1,1,1,2
flask,777cc17de34622a7f8324a3ce42fbc589d86476b,1,4,0,4
flask,eb1c2faf9f1fd785616203dc00f6dd680682dc38,3,32,2,34
flask,c52e1b7388c17466a551391cdf81964bf0b7aef0,3,30,2,32
flask,1a2dc6f205003cd2307b33927b8628a3d97b7ce6,1,3,1,4
flask,2ef2000a39541d8424f3163ef5feeabacc81e681,2,2,1,3
flask,c23a63a185104b4dc39fe53d82254059c5ff4727,2,17,0,17
flask,d24bb9ee32357ac9cd122932ede32ca486431f0e,1,1,1,2
flask,110a7525658902a586da751bcdf9780690c089b2,1,1,1,2
flask,3a2f396265aa052892a0f432b058b65588d331b8,1,1,1,2
flask,50964fb4ab62fa857e9937656424d7e6ac9e738d,1,1,1,2
flask,470112dd6e708a18eb4ec1daa10c4ea276620dbf,1,10,11,21
flask,a35fc3cd6bad4ba8891af75fb9a1661f979cbb0a,1,0,7,7
flask,f8321de36990faf199e050f4509077752264afca,1,0,7,7
flask,e3c853e60401bccf1564bee19dda7a3b41602ff9,1,1,1,2
flask,b89cf95816ab700448c7bb0d43d3c2103af0ec15,1,10,11,21
flask,9291ead32e2fc8b13cef825186c968944e9ff344,1,1,1,2
flask,82e66848e8ab44d58e483b6b92eea5f04627c422,1,2,2,4
flask,c3527144780772a22effd718654ca6ad472aaae0,1,2,2,4
flask,0932d8f428ae6c7cb6615a6a146e417eb182ec4d,5,378,302,680
flask,9bc329c0c9dcdb5a3a6919f31542b6e7453d8aa8,3,297,244,541
flask,5436dddf64f0103088c4ca212f16efa40c88766a,3,81,58,139
flask,8020d5eac9e4bb0e40a47b82ca95713ee78fc73c,3,13,0,13
flask,2f57a0b917478a028859b9d036b59cf1bba6cad2,3,13,0,13
flask,0a1090890f8425a69e5b004aceb04fd7527b8e35,1,4,0,4
flask,7e4e6eced3b0d3e48261f85e365108b82ee77610,1,1,1,2
flask,3a8cc3766363a6d4376a08263b70e6a143b32221,1,2,7,9
flask,851ca95778ded1b4b97fa92ddd45ab5b43fdcd90,1,1,1,2
flask,f071562ec007b629d5cdc1374f8df45b74acbb7c,8,0,0,0
flask,ff8f525fb30ccaf1a3af6f6694c1d6385221731c,8,0,0,0
flask,62a6aabc8db72f2e606529d6e9b2146596b0d515,1,1,1,2
flask,e4928323f2fd278ef3ab119a9cfccabfd69b04cd,1,1,1,2
flask,154c62123737a6ff047a2b4b8e3b58f75f9dfc95,2,0,0,0
flask,7c510199850957161240f081359e2246d8982be1,1,2,2,4
flask,ad7ed87f5ea9484a15b9c6e1c3907584dfa91115,1,1,1,2
flask,5888d76342ef6005af20c0b9a42426d17118570e,1,1,1,2
flask,7d4703e98ab64fa29f6ca50b72ca5a4548121bb8,1,2,2,4
flask,330792e10b6d05788700f269f7da339bec1bfda9,1,5,0,5
flask,7640a1f1c9ff47798d9bc31d0e80af0a024e8936,1,5,0,5
flask,392989aaa7f6f5e90a623845cb859451b207ca93,1,2,2,4
flask,97ad0859128a1e6f2ec3efb9efc46c7c40646318,2,9,8,17
flask,1c35b98f0bcb1a1362cdfb1663992e6526e63a67,1,1,1,2
flask,2efb565fbc293c9395e735316024d56e03fb0350,2,36,4,40
flask,ed1f6047271dc7ba1ee9c82e0c257b8ac406e80c,1,2,1,3
flask,c74f46979a8b8358437bd7f76e478d04248a9c72,13,404,456,860
flask,66b1b752da1ccc67c1073d4a99c4141a1b2be445,13,404,456,860
flask,85fa8aabf5a7bd0adf204f0c2dacbba1fa6683de,3,15,2,17
flask,a89bdb3395b22c963456d1fcdebbd77c5c6f618c,3,17,4,21
flask,417bc336de7350f91378183e88cb35c1ef8c75c5,1,1,1,2
flask,241673fd153bad011c3fbbb41580450f39874cad,1,2,2,4
flask,851eaa4db7cef513dae35286d816867d68a72049,13,235,42,277
flask,491d331e6e0a7915c9e6d9b3287688ac7a3f56ca,13,235,42,277
flask,8e2ef5bde3a00603cca02e3fef8ffbdb665f5fbe,1,1,1,2
flask,77b98a2762b358b1e90c350a33971a91f8a9375d,8,162,155,317
flask,fb845b90328278f4a557f898024a53800752fd53,8,162,155,317
flask,59f7966e3192bcf478a213ba0aa9cd3bda7da4e4,3,52,9,61
flask,817903c9c1f4c5c6e063edc971ccc75c5c94af49,2,48,3,51
flask,9560f22bb65d7c06d10ea3dfe3d7a81a73f68af2,2,8,16,24
flask,a417e41d27cc14a0fe74dc49840b8921aeed70b6,2,56,3,59
flask,5909e26fba86351063bd622cedf6a4c25eba2e79,1,0,1,1
flask,8207b1563e1878d8943471d74c9b311bcb195bf7,1,2,2,4
flask,6162ecef19823310c316a1a287d3c3abda48b2aa,1,1,1,2
flask,01e2d8066062fa799aebab98dbb94843bff33b9c,1,2,1,3
flask,d13e41ddefb89d42fda61caf5921dc60b66403e1,15,41,79,120
flask,465922e5f1cb76cf669a38afe25facde2176b9f0,15,41,79,120
flask,641fdeaf989c31125289390fe62601b879d1fae1,1,4,3,7
flask,4f30cb7c57c4b5d74ba98953f59670a647623f7a,1,4,3,7
flask,cce6e7dccc73c0bd86ab0c978a033bf85daa0845,3,3,34,37
flask,5bc0d15359b73afcb324eb696f9caeb362efa7cc,3,3,34,37
flask,1172728a683e0241400d991df672818ed9b2eb0c,1,0,298,298
flask,e0cd80c6bff0d5ca3720f2f8dcac21274827caa5,1,0,298,298
flask,bce8ec75ebde8a7f49fbc3a9825e667d7327c64d,6,4,495,499
flask,715a9a3e7bd65421c36428ba9d4a1ee06b98bbc1,6,4,495,499
flask,4c564779d159acadacc078988f7a40a3e5794eed,6,61,96,157
flask,89c87240b6ef4f9663b4bb351d66cb8a50460795,1,11,0,11
flask,723e6650048bc8097da20b23ebddcd4c0ad6bc61,3,19,49,68
flask,d63c2bc4178b0a371ee53c9d94b73c7be3174c9d,2,30,31,61
flask,9491bf8695be9b24036b3d966d9c43b46f0ddc23,1,1,16,17
flask,c5d3f806d761432e87398d3ecab2f042a3ab617e,1,0,21,21
flask,e9386a72738bfc77cbfbce6c648f8b638dd7b836,1,0,12,12
flask,75327c0a8500ca2e90e974dfda2ab8e170de65ff,1,0,9,9
flask,45c8fb3f3fea9cc2599438e751906f509e19f0e2,1,1,1,2
flask,bfc2ee7dfdfdb5fd68be208babd896f93194b7b4,1,1,1,2
flask,29c055a2b4327d94c5aaf66ae00514199ff146cc,5,75,19,94
flask,448368e226c8edd1077cf8e5a12ddaa9222b8ec9,3,35,21,56
flask,0b80acb25cb4ee3f2acad6ae8064d834e0583408,1,7,3,10
flask,7c40aa9e50d97b7c412745a53c8cdc2597c46680,4,48,10,58
flask,d625d411047f335bb8586be3064c7c735ccb0cda,3,35,1,36
flask,63ccdada1b9ddc69f97b00de1ac343894c1d8420,1,23,2,25
flask,f80376027571ba5190ab6cf1411dd1dd9bb9c65e,2,7,15,22
flask,34050630d67918dc8614b8ead8c683e66e4ececc,1,7,1,8
flask,eb9618347c680a038e2e6310228d85a53b080f93,2,9,7,16
flask,5b38fe2fbe6b40a004d39ea2094d0e0e7c830ea0,4,75,8,83
flask,0e6cab357690614791ab4ca0da0ac65dbb803041,2,7,9,16
flask,1e112cccaa94dd47e43f9466d859730c412aff1a,4,75,8,83
flask,d41e2e6a5db3211ecd3c3f3f55934474406ffac2,2,5,1,6
flask,4d2a3ab2e07e36b56d09e16f0836dbd0bdd7b34c,1,7,7,14
flask,d75d83defdbcc2e498f816b5cd20dcc24a1b7138,2,11,0,11
flask,4fc48200a58907ffdf136961b84ef7d19192e6ef,3,60,10,70
flask,9e39c506e0e20285f17409fc0d555f86c0ddac14,167,7534,4687,12221
flask,2c97ed985eaef9663bc72b1bc6b6d35c7d69e60d,2,39,14,53
flask,fe1bf3c8213c56e045ead8afa84773f181b3dab6,1,2,3,5
flask,0f7b3a4f26dfbbe453a504abd4a8bcbf49194d46,2,41,15,56
flask,e97f6e22e6edbe35d0826766aa0995ffec9b4d77,1,1,0,1
flask,75c4ea24c2debbb4ea797389e0eee4a38ecc8ac4,1,2,0,2
flask,91fd33dbd9fa1c886284df8462f459948fdb1920,1,1,0,1
flask,66e9dc9df26c8d86e20dd7232eb844facb3caea1,1,2,0,2
flask,cf425403c8ff24623812a46272dc91f712ed5086,1,1,1,2
flask,094b116c7fafd7716de2a4b729b756868f4db3ab,1,48,0,48
flask,01d2f725d3fd243951607712fa67a6f3ec45dd8e,1,16,16,32
flask,53ff054fd306bd012dac43b413ab9c0bf445bdfa,1,2,2,4
flask,067686b471cec18a886240c33408a118449776de,1,48,0,48
